date,temperature,humidity,luminosity
2019-11-27 16:52:49.710,24.2,34.1,269
2019-11-27 16:52:47.434,24.3,34.2,273
2019-11-27 16:52:45.160,24.2,34.2,271
2019-11-27 16:52:42.883,24.2,34.1,269
2019-11-27 16:52:40.605,24.2,34.1,271
2019-11-27 16:52:38.333,24.2,34.1,269
2019-11-27 16:52:36.055,24.2,34.1,271
2019-11-27 16:52:33.781,24.2,34.1,271
2019-11-27 16:52:31.505,24.2,34.1,273
2019-11-27 16:52:29.228,24.2,34.1,271
2019-11-27 16:52:26.954,24.2,34.0,269
2019-11-27 16:52:24.677,24.2,34.0,269
2019-11-27 16:52:22.399,24.2,33.9,271
2019-11-27 16:52:20.126,24.3,34.0,271
2019-11-27 16:52:17.849,24.3,34.0,271
2019-11-27 16:52:15.572,24.3,34.0,271
2019-11-27 16:52:13.299,24.3,34.0,271
2019-11-27 16:52:11.021,24.3,34.0,271
2019-11-27 16:52:08.747,24.3,34.0,271
2019-11-27 16:52:06.471,24.3,34.0,271
2019-11-27 16:52:04.194,24.3,34.0,271
2019-11-27 16:52:01.920,24.3,34.0,275
2019-11-27 16:51:59.642,24.3,34.0,271
2019-11-27 16:51:57.364,24.3,34.0,271
2019-11-27 16:51:55.091,24.2,33.9,271
2019-11-27 16:51:52.814,24.3,34.0,271
2019-11-27 16:51:50.537,24.3,34.0,271
2019-11-27 16:51:48.264,24.3,34.0,273
2019-11-27 16:51:45.987,24.3,33.9,269
2019-11-27 16:51:43.709,24.3,33.8,271
2019-11-27 16:51:41.436,24.3,33.8,271
2019-11-27 16:51:39.159,24.3,33.8,271
2019-11-27 16:51:36.885,24.3,33.8,273
2019-11-27 16:51:34.609,24.3,33.8,271
2019-11-27 16:51:32.331,24.3,33.8,273
2019-11-27 16:51:30.058,24.2,33.8,271
2019-11-27 16:51:27.780,24.3,33.8,273
2019-11-27 16:51:25.503,24.3,33.9,271
2019-11-27 16:51:23.230,24.3,33.9,271
2019-11-27 16:51:20.953,24.2,33.8,271
2019-11-27 16:51:18.676,24.3,33.9,271
2019-11-27 16:51:16.403,24.3,33.9,269
2019-11-27 16:51:14.124,24.3,34.0,269
2019-11-27 16:51:11.848,24.3,34.0,271
2019-11-27 16:51:09.574,24.3,34.0,269
2019-11-27 16:51:07.297,24.2,33.9,273
2019-11-27 16:51:05.020,24.2,33.9,269
2019-11-27 16:51:02.747,24.3,34.0,269
2019-11-27 16:51:00.469,24.2,34.0,269
2019-11-27 16:50:58.192,24.2,34.0,269
2019-11-27 16:50:55.919,24.3,34.1,269
2019-11-27 16:50:53.641,24.2,34.1,271
2019-11-27 16:50:51.365,24.3,34.2,271
2019-11-27 16:50:49.092,24.3,34.2,269
2019-11-27 16:50:46.814,24.3,34.3,269
2019-11-27 16:50:44.537,24.2,34.2,271
2019-11-27 16:50:42.263,24.2,34.2,273
2019-11-27 16:50:39.987,24.3,34.3,273
2019-11-27 16:50:37.709,24.3,34.3,273
2019-11-27 16:50:35.436,24.2,34.2,273
2019-11-27 16:50:33.159,24.2,34.2,273
2019-11-27 16:50:30.885,24.2,34.2,271
2019-11-27 16:50:28.609,24.2,34.2,271
2019-11-27 16:50:26.331,24.2,34.2,275
2019-11-27 16:50:24.058,24.2,34.2,275
2019-11-27 16:50:21.780,24.3,34.3,271
2019-11-27 16:50:19.504,24.2,34.2,271
2019-11-27 16:50:17.230,24.2,34.2,271
2019-11-27 16:50:14.952,24.2,34.2,273
2019-11-27 16:50:12.677,24.2,34.2,273
2019-11-27 16:50:10.403,24.2,34.2,273
2019-11-27 16:50:08.125,24.2,34.2,271
2019-11-27 16:50:05.847,24.2,34.2,273
2019-11-27 16:50:03.574,24.2,34.2,271
2019-11-27 16:50:01.298,24.2,34.2,273
2019-11-27 16:49:59.021,24.2,34.2,275
2019-11-27 16:49:56.747,24.2,34.2,273
2019-11-27 16:49:54.470,24.2,34.2,271
2019-11-27 16:49:52.194,24.2,34.2,273
2019-11-27 16:49:49.920,24.2,34.2,273
2019-11-27 16:49:47.643,24.2,34.2,271
2019-11-27 16:49:45.366,24.2,34.2,271
2019-11-27 16:49:43.091,24.2,34.2,271
2019-11-27 16:49:40.814,24.2,34.3,273
2019-11-27 16:49:38.538,24.2,34.3,273
2019-11-27 16:49:36.264,24.2,34.4,273
2019-11-27 16:49:33.987,24.2,34.4,273
2019-11-27 16:49:31.713,24.2,34.4,275
2019-11-27 16:49:29.437,24.3,34.4,273
2019-11-27 16:49:27.159,24.2,34.3,273
2019-11-27 16:49:24.886,24.3,34.4,271
2019-11-27 16:49:22.609,24.3,34.4,271
2019-11-27 16:49:20.332,24.3,34.4,271
2019-11-27 16:49:18.059,24.3,34.4,271
2019-11-27 16:49:15.781,24.3,34.4,271
2019-11-27 16:49:13.504,24.3,34.4,271
2019-11-27 16:49:11.231,24.3,34.3,271
2019-11-27 16:49:08.953,24.3,34.3,271
2019-11-27 16:49:06.676,24.3,34.3,273
2019-11-27 16:49:04.402,24.3,34.3,271
2019-11-27 16:49:02.126,24.3,34.2,271
2019-11-27 16:48:59.848,24.3,34.2,271
2019-11-27 16:48:57.575,24.3,34.2,273
2019-11-27 16:48:55.297,24.3,34.2,275
2019-11-27 16:48:53.020,24.3,34.2,273
2019-11-27 16:48:50.747,24.3,34.1,271
2019-11-27 16:48:48.471,24.3,34.2,271
2019-11-27 16:48:46.193,24.3,34.2,273
2019-11-27 16:48:43.920,24.3,34.2,273
2019-11-27 16:48:41.642,24.3,34.2,273
2019-11-27 16:48:39.365,24.3,34.2,273
2019-11-27 16:48:37.092,24.3,34.3,273
2019-11-27 16:48:34.815,24.4,34.4,273
2019-11-27 16:48:32.537,24.3,34.3,273
2019-11-27 16:48:30.264,24.3,34.3,273
2019-11-27 16:48:27.987,24.3,34.4,275
2019-11-27 16:48:25.709,24.3,34.4,273
2019-11-27 16:48:23.437,24.3,34.5,271
2019-11-27 16:48:21.159,24.3,34.5,273
2019-11-27 16:48:18.882,24.3,34.6,273
2019-11-27 16:48:16.608,24.3,34.8,271
2019-11-27 16:48:14.331,24.3,34.8,269
2019-11-27 16:48:12.054,24.3,34.9,267
2019-11-27 16:48:09.780,24.3,34.9,271
2019-11-27 16:48:07.503,24.3,35.0,271
2019-11-27 16:48:05.226,24.3,35.0,277
2019-11-27 16:48:02.953,24.3,35.0,273
2019-11-27 16:48:00.676,24.3,35.0,275
2019-11-27 16:47:58.399,24.4,35.0,275
2019-11-27 16:47:56.126,24.4,35.0,273
2019-11-27 16:47:53.848,24.3,34.7,275
2019-11-27 16:47:51.571,24.3,34.3,273
2019-11-27 16:47:49.297,24.3,34.3,271
2019-11-27 16:47:47.020,24.3,34.3,269
2019-11-27 16:47:44.743,24.3,34.4,269
2019-11-27 16:47:42.470,24.3,34.3,275
2019-11-27 16:47:40.193,24.3,34.2,275
2019-11-27 16:47:37.916,24.3,34.0,146
2019-11-27 16:47:35.642,24.3,34.0,275
2019-11-27 16:47:33.366,24.3,34.0,275
2019-11-27 16:47:31.088,24.3,34.1,275
2019-11-27 16:47:28.814,24.3,34.1,273
2019-11-27 16:47:26.537,24.3,34.2,269
2019-11-27 16:47:24.260,24.3,34.2,216
2019-11-27 16:47:21.987,24.3,34.2,245
2019-11-27 16:47:19.710,24.3,34.3,261
2019-11-27 16:47:17.432,24.3,34.4,75
2019-11-27 16:47:15.154,24.3,34.5,76
2019-11-27 16:47:12.881,24.3,34.6,74
2019-11-27 16:47:10.604,24.3,34.8,75
2019-11-27 16:47:08.331,24.3,34.9,207
2019-11-27 16:47:06.054,24.3,35.1,263
2019-11-27 16:47:03.778,24.3,35.3,245
2019-11-27 16:47:01.502,24.3,35.5,267
2019-11-27 16:46:59.225,24.3,35.8,267
2019-11-27 16:46:56.948,24.3,36.1,267
2019-11-27 16:46:54.675,24.3,36.5,108
2019-11-27 16:46:52.398,24.3,36.8,74
2019-11-27 16:46:50.119,24.3,37.1,76
2019-11-27 16:46:47.846,24.3,37.2,271
2019-11-27 16:46:45.569,24.3,37.1,269
2019-11-27 16:46:43.293,24.3,36.6,271
2019-11-27 16:46:41.019,24.3,36.1,271
2019-11-27 16:46:38.741,24.3,35.6,269
2019-11-27 16:46:36.465,24.3,34.9,269
2019-11-27 16:46:34.192,24.3,34.3,269
2019-11-27 16:46:31.914,24.2,34.3,273
2019-11-27 16:46:29.637,24.3,34.5,101
2019-11-27 16:46:27.364,24.2,34.4,229
2019-11-27 16:46:25.086,24.3,34.5,263
2019-11-27 16:46:22.809,24.2,34.5,261
2019-11-27 16:46:20.532,24.2,34.6,83
2019-11-27 16:46:18.259,24.2,34.7,81
2019-11-27 16:46:15.982,24.2,34.8,107
2019-11-27 16:46:13.708,24.2,34.9,275
2019-11-27 16:46:11.431,24.3,35.1,273
2019-11-27 16:46:09.153,24.2,35.1,271
2019-11-27 16:46:06.880,24.2,34.9,269
2019-11-27 16:46:04.603,24.2,34.5,267
2019-11-27 16:46:02.326,24.2,34.4,267
2019-11-27 16:46:00.052,24.2,34.4,267
2019-11-27 16:45:57.775,24.2,34.5,265
2019-11-27 16:45:55.499,24.3,34.6,271
2019-11-27 16:45:53.226,24.2,34.6,269
2019-11-27 16:45:50.947,24.3,34.7,269
2019-11-27 16:45:48.671,24.2,34.7,69
2019-11-27 16:45:46.398,24.2,34.8,265
2019-11-27 16:45:44.120,24.2,34.8,261
2019-11-27 16:45:41.843,24.2,34.9,217
2019-11-27 16:45:39.570,24.2,34.9,240
2019-11-27 16:45:37.292,24.2,35.0,271
2019-11-27 16:45:35.015,24.1,34.9,267
2019-11-27 16:45:32.742,24.0,34.9,265
2019-11-27 16:45:30.464,24.2,35.0,269
2019-11-27 16:45:28.188,24.3,34.8,267
2019-11-27 16:45:25.914,24.2,34.7,269
2019-11-27 16:45:23.638,24.1,34.6,269
2019-11-27 16:45:21.359,24.4,34.7,271
2019-11-27 16:45:19.086,24.1,34.5,273
2019-11-27 16:45:16.809,24.1,34.5,256
2019-11-27 16:45:14.533,24.1,34.4,263
2019-11-27 16:45:12.258,24.1,34.3,267
2019-11-27 16:45:09.982,24.2,34.4,263
2019-11-27 16:45:07.704,24.1,34.3,263
2019-11-27 16:45:05.431,24.1,34.3,263
2019-11-27 16:45:03.154,24.1,34.3,265
2019-11-27 16:45:00.876,24.1,34.3,269
2019-11-27 16:44:58.603,24.2,34.4,267
2019-11-27 16:44:56.325,24.1,34.3,267
2019-11-27 16:44:54.048,24.2,34.4,265
2019-11-27 16:44:51.775,24.1,34.2,265
2019-11-27 16:44:49.499,24.1,34.2,263
2019-11-27 16:44:47.224,24.1,34.2,263
2019-11-27 16:44:44.947,24.1,34.2,265
